,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
936,Watauga,Watauga,Watauga County,37189,NC,North Carolina,36.2311,-81.6964,54540
937,Saline,Saline,Saline County,20169,KS,Kansas,38.7838,-97.65,54160
938,Johnson,Johnson,Johnson County,29101,MO,Missouri,38.7441,-93.8064,54025
939,Washington,Washington,Washington County,51191,VA,Virginia,36.7244,-81.9598,53985
940,Roane,Roane,Roane County,47145,TN,Tennessee,35.8479,-84.5232,53777
941,Pulaski,Pulaski,Pulaski County,29169,MO,Missouri,37.8246,-92.2076,53726
942,Elko,Elko,Elko County,32007,NV,Nevada,41.1458,-115.3577,53600
943,Coffee,Coffee,Coffee County,1031,AL,Alabama,31.4027,-85.9882,53559
944,McMinn,McMinn,McMinn County,47107,TN,Tennessee,35.4248,-84.6175,53532
945,Boone,Boone,Boone County,17007,IL,Illinois,42.3231,-88.8234,53459
946,Gila,Gila,Gila County,4007,AZ,Arizona,33.7997,-110.8116,53419
947,Jessamine,Jessamine,Jessamine County,21113,KY,Kentucky,37.872,-84.5809,53381
948,Fulton,Fulton,Fulton County,36035,NY,New York,43.1138,-74.4222,53280
949,Tuscola,Tuscola,Tuscola County,26157,MI,Michigan,43.4641,-83.4167,53218
950,Jackson,Jackson,Jackson County,17077,IL,Illinois,37.7851,-89.3821,53176
951,Columbia,Columbia,Columbia County,41009,OR,Oregon,45.9438,-123.0883,52865
952,Navarro,Navarro,Navarro County,48349,TX,Texas,32.047,-96.4725,52834
953,Worcester,Worcester,Worcester County,24047,MD,Maryland,38.2128,-75.334,52827
954,Culpeper,Culpeper,Culpeper County,51047,VA,Virginia,38.486,-77.9558,52822
955,Kerr,Kerr,Kerr County,48265,TX,Texas,30.0615,-99.35,52810
956,Rusk,Rusk,Rusk County,48401,TX,Texas,32.1077,-94.7618,52755
957,Warren,Warren,Warren County,19181,IA,Iowa,41.3343,-93.5615,52709
958,Grundy,Grundy,Grundy County,17063,IL,Illinois,41.2851,-88.4185,52624
959,Jackson,Jackson,Jackson County,1071,AL,Alabama,34.7795,-85.9994,52618
960,Hoke,Hoke,Hoke County,37093,NC,North Carolina,35.0175,-79.2373,52612
961,Washington,Washington,Washington County,40147,OK,Oklahoma,36.7152,-95.9044,52579
962,Ashland,Ashland,Ashland County,39005,OH,Ohio,40.846,-82.2707,52522
963,Madison,Madison,Madison County,16065,ID,Idaho,43.7841,-111.6592,52487
964,Calumet,Calumet,Calumet County,55015,WI,Wisconsin,44.0816,-88.2181,52361
965,St. Charles,St. Charles,St. Charles Parish,22089,LA,Louisiana,29.9055,-90.3582,52191
966,St. Martin,St. Martin,St. Martin Parish,22099,LA,Louisiana,30.1291,-91.6083,51856
967,Grant,Grant,Grant County,55043,WI,Wisconsin,42.8675,-90.7062,51842
968,Waupaca,Waupaca,Waupaca County,55135,WI,Wisconsin,44.4705,-88.9648,51822
969,Harrisonburg,Harrisonburg,Harrisonburg City,51660,VA,Virginia,38.4362,-78.8735,51784
970,Darke,Darke,Darke County,39037,OH,Ohio,40.1332,-84.6193,51751
971,Nye,Nye,Nye County,32023,NV,Nevada,38.0422,-116.4718,51698
972,Ogle,Ogle,Ogle County,17141,IL,Illinois,42.0426,-89.3207,51672
973,Cass,Cass,Cass County,26027,MI,Michigan,41.9154,-85.9935,51604
974,Franklin,Franklin,Franklin County,21073,KY,Kentucky,38.2392,-84.877,51475
975,Medina,Medina,Medina County,48325,TX,Texas,29.3557,-99.1101,51432
976,Oktibbeha,Oktibbeha,Oktibbeha County,28105,MS,Mississippi,33.4249,-88.8793,51388
977,Wayne,Wayne,Wayne County,42127,PA,Pennsylvania,41.6487,-75.3033,51227
978,Columbus,Columbus,Columbus County,37047,NC,North Carolina,34.2657,-78.655,50827
979,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50824
980,Henry,Henry,Henry County,51089,VA,Virginia,36.6828,-79.874,50760
981,Dearborn,Dearborn,Dearborn County,18029,IN,Indiana,39.1452,-84.9732,50709
982,Carroll,Carroll,Carroll County,33003,NH,New Hampshire,43.8738,-71.2031,50679
983,Bristol,Bristol,Bristol County,44001,RI,Rhode Island,41.7173,-71.284,50658
984,Somerset,Somerset,Somerset County,23025,ME,Maine,45.5139,-69.9589,50656
985,Polk,Polk,Polk County,48373,TX,Texas,30.7927,-94.83,50536
986,Bedford,Bedford,Bedford County,47003,TN,Tennessee,35.5138,-86.4589,50533
987,Venango,Venango,Venango County,42121,PA,Pennsylvania,41.401,-79.758,50475
988,Gibson,Gibson,Gibson County,47053,TN,Tennessee,35.9966,-88.9326,50455
989,Wilson,Wilson,Wilson County,48493,TX,Texas,29.174,-98.0866,50381
990,Lincoln,Lincoln,Lincoln County,41041,OR,Oregon,44.642,-123.8682,50334
991,Queen Anne's,Queen Anne's,Queen Anne's County,24035,MD,Maryland,39.068,-76.02,50316
992,Lamar,Lamar,Lamar County,48277,TX,Texas,33.6673,-95.5712,50149
993,Newaygo,Newaygo,Newaygo County,26123,MI,Michigan,43.5542,-85.8009,50130
994,Buffalo,Buffalo,Buffalo County,31019,NE,Nebraska,40.8552,-99.075,50103
995,Franklin,Franklin,Franklin County,50011,VT,Vermont,44.8576,-72.9131,50101
996,Logan,Logan,Logan County,40083,OK,Oklahoma,35.9193,-97.4433,49919
997,Winona,Winona,Winona County,27169,MN,Minnesota,43.9869,-91.7792,49792
998,Knox,Knox,Knox County,17095,IL,Illinois,40.9318,-90.2132,49751
999,Burnet,Burnet,Burnet County,48053,TX,Texas,30.7884,-98.1823,49684
1000,Montgomery,Montgomery,Montgomery County,36057,NY,New York,42.9023,-74.4397,49624
1001,Douglas,Douglas,Douglas County,32005,NV,Nevada,38.9123,-119.6162,49476
1002,Dale,Dale,Dale County,1045,AL,Alabama,31.4318,-85.611,49455
1003,Laurens,Laurens,Laurens County,13175,GA,Georgia,32.4636,-82.9222,49407
1004,Atascosa,Atascosa,Atascosa County,48013,TX,Texas,28.8935,-98.5272,49403
1005,Duplin,Duplin,Duplin County,37061,NC,North Carolina,34.9365,-77.933,49312
1006,Henry,Henry,Henry County,17073,IL,Illinois,41.3531,-90.1314,49157
1007,St. Mary,St. Mary,St. Mary Parish,22101,LA,Louisiana,29.7207,-91.4486,49114
1008,Fremont,Fremont,Fremont County,8043,CO,Colorado,38.4731,-105.4395,49107
1009,Edgecombe,Edgecombe,Edgecombe County,37065,NC,North Carolina,35.9129,-77.5971,49067
1010,Henry,Henry,Henry County,18065,IN,Indiana,39.9311,-85.3964,48913
1011,Halifax,Halifax,Halifax County,37083,NC,North Carolina,36.2574,-77.6517,48772
1012,Le Flore,Le Flore,Le Flore County,40079,OK,Oklahoma,34.9003,-94.7034,48525
1013,Vernon,Vernon,Vernon Parish,22115,LA,Louisiana,31.1083,-93.1843,48452
1014,Tioga,Tioga,Tioga County,36107,NY,New York,42.1703,-76.3063,48344
1015,Curry,Curry,Curry County,35009,NM,New Mexico,34.5742,-103.347,48327
1016,Lincoln,Lincoln,Lincoln Parish,22061,LA,Louisiana,32.6016,-92.6649,48323
1017,Bingham,Bingham,Bingham County,16011,ID,Idaho,43.2166,-112.3981,48253
1018,Boyd,Boyd,Boyd County,21019,KY,Kentucky,38.3596,-82.6878,48242
1019,Carter,Carter,Carter County,40019,OK,Oklahoma,34.2509,-97.2858,48202
1020,Shelby,Shelby,Shelby County,39149,OH,Ohio,40.3316,-84.2048,48145
1021,Shelby,Shelby,Shelby County,21211,KY,Kentucky,38.2155,-85.1948,48105
1022,Greene,Greene,Greene County,36039,NY,New York,42.2765,-74.1227,48067
1023,Bonner,Bonner,Bonner County,16017,ID,Idaho,48.3,-116.6011,47976
1024,Crittenden,Crittenden,Crittenden County,5035,AR,Arkansas,35.2057,-90.3078,47945
1025,Santa Cruz,Santa Cruz,Santa Cruz County,4023,AZ,Arizona,31.526,-110.8465,47838
1026,Jackson,Jackson,Jackson County,12063,FL,Florida,30.7954,-85.2155,47704
1027,Goodhue,Goodhue,Goodhue County,27049,MN,Minnesota,44.4097,-92.7229,47697
1028,Val Verde,Val Verde,Val Verde County,48465,TX,Texas,29.8929,-101.1517,47693
1029,Bedford,Bedford,Bedford County,42009,PA,Pennsylvania,40.0065,-78.4903,47613
1030,Franklin,Franklin,Franklin County,36033,NY,New York,44.5929,-74.3038,47459
1031,Noble,Noble,Noble County,18113,IN,Indiana,41.3986,-85.4175,47431
1032,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47412
1033,Allegany,Allegany,Allegany County,36003,NY,New York,42.2574,-78.0276,47222
1034,Whitman,Whitman,Whitman County,53075,WA,Washington,46.9012,-117.523,47141
1035,Chenango,Chenango,Chenango County,36017,NY,New York,42.4935,-75.6116,47096
1036,Coles,Coles,Coles County,17029,IL,Illinois,39.5203,-88.2218,47076
1037,Chambers,Chambers,Chambers County,48071,TX,Texas,29.7384,-94.61,47037
1038,Campbell,Campbell,Campbell County,56005,WY,Wyoming,44.2482,-105.5482,46857
1039,Nelson,Nelson,Nelson County,21179,KY,Kentucky,37.8052,-85.466,46779
1040,Stevens,Stevens,Stevens County,53065,WA,Washington,48.3991,-117.8552,46774
1041,Cortland,Cortland,Cortland County,36023,NY,New York,42.595,-76.0703,46755
1042,Barron,Barron,Barron County,55005,WI,Wisconsin,45.4237,-91.8483,46683
1043,Bryan,Bryan,Bryan County,40013,OK,Oklahoma,33.9623,-96.2598,46528
1044,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46489
1045,Clinton,Clinton,Clinton County,19045,IA,Iowa,41.898,-90.532,46488
1046,Habersham,Habersham,Habersham County,13137,GA,Georgia,34.631,-83.5311,46326
1047,Charlottesville,Charlottesville,Charlottesville City,51540,VA,Virginia,38.0375,-78.4855,46289
1048,Beltrami,Beltrami,Beltrami County,27007,MN,Minnesota,47.9738,-94.9377,46274
1049,Auglaize,Auglaize,Auglaize County,39011,OH,Ohio,40.5609,-84.2217,46263
1050,Jackson,Jackson,Jackson County,18071,IN,Indiana,38.9064,-86.0375,46212
1051,Marshall,Marshall,Marshall County,18099,IN,Indiana,41.3248,-86.2618,46208
1052,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9457,-90.6178,46208
1053,Mifflin,Mifflin,Mifflin County,42087,PA,Pennsylvania,40.6104,-77.617,46146
1054,Caldwell,Caldwell,Caldwell County,48055,TX,Texas,29.8368,-97.6199,46141
1055,Logan,Logan,Logan County,39091,OH,Ohio,40.3885,-83.7658,46098
1056,Hancock,Hancock,Hancock County,28045,MS,Mississippi,30.4165,-89.489,46010
1057,Osage,Osage,Osage County,40113,OK,Oklahoma,36.6292,-96.3985,46004
1058,Greene,Greene,Greene County,5055,AR,Arkansas,36.1176,-90.5591,45954
1059,Perry,Perry,Perry County,42099,PA,Pennsylvania,40.3984,-77.2623,45941
1060,Windham,Windham,Windham County,50025,VT,Vermont,42.9906,-72.7139,45857
1061,Colquitt,Colquitt,Colquitt County,13071,GA,Georgia,31.1884,-83.7688,45813
1062,Hillsdale,Hillsdale,Hillsdale County,26059,MI,Michigan,41.8878,-84.5929,45698
1063,Calaveras,Calaveras,Calaveras County,6009,CA,California,38.2046,-120.5541,45674
1064,Thomas,Thomas,Thomas County,13275,GA,Georgia,30.8637,-83.9193,45665
1065,Washington,Washington,Washington Parish,22117,LA,Louisiana,30.8533,-90.0405,45514
1066,Kendall,Kendall,Kendall County,48259,TX,Texas,29.9447,-98.7115,45376
1067,Wood,Wood,Wood County,48499,TX,Texas,32.7864,-95.3821,45341
1068,Hopkins,Hopkins,Hopkins County,21107,KY,Kentucky,37.3088,-87.5408,45223
1069,Dunn,Dunn,Dunn County,55033,WI,Wisconsin,44.9466,-91.8964,45221
1070,Chilton,Chilton,Chilton County,1021,AL,Alabama,32.8479,-86.7188,45140
1071,Polk,Polk,Polk County,55095,WI,Wisconsin,45.4614,-92.4414,45128
1072,Lawrence,Lawrence,Lawrence County,18093,IN,Indiana,38.8412,-86.4835,45113
1073,Itasca,Itasca,Itasca County,27061,MN,Minnesota,47.5095,-93.6319,45054
1074,Bryan,Bryan,Bryan County,13029,GA,Georgia,32.0145,-81.4436,44995
1075,Shelby,Shelby,Shelby County,18145,IN,Indiana,39.5237,-85.7917,44940
1076,Macoupin,Macoupin,Macoupin County,17117,IL,Illinois,39.261,-89.9245,44907
1077,Ravalli,Ravalli,Ravalli County,30081,MT,Montana,46.0817,-114.1207,44876
1078,Phelps,Phelps,Phelps County,29161,MO,Missouri,37.8772,-91.7923,44843
1079,Branch,Branch,Branch County,26023,MI,Michigan,41.9161,-85.059,44795
1080,Henderson,Henderson,Henderson County,21101,KY,Kentucky,37.7958,-87.5729,44770
1081,Beaufort,Beaufort,Beaufort County,37013,NC,North Carolina,35.494,-76.8598,44711
1082,Stokes,Stokes,Stokes County,37169,NC,North Carolina,36.4019,-80.2397,44696
1083,Delaware,Delaware,Delaware County,36025,NY,New York,42.1981,-74.9665,44637
1084,McDowell,McDowell,McDowell County,37111,NC,North Carolina,35.6817,-82.0493,44629
1085,Washington,Washington,Washington County,28151,MS,Mississippi,33.2839,-90.9474,44604
1086,Callaway,Callaway,Callaway County,29027,MO,Missouri,38.8355,-91.926,44517
1087,Barren,Barren,Barren County,21009,KY,Kentucky,36.9656,-85.9337,44511
1088,Stephenson,Stephenson,Stephenson County,17177,IL,Illinois,42.3518,-89.6623,44482
1089,Kittitas,Kittitas,Kittitas County,53037,WA,Washington,47.1244,-120.6798,44424
1090,Lawrence,Lawrence,Lawrence County,47099,TN,Tennessee,35.2173,-87.3956,44377
1091,Warren,Warren,Warren County,28149,MS,Mississippi,32.3573,-90.852,44341
1092,Shenandoah,Shenandoah,Shenandoah County,51171,VA,Virginia,38.8583,-78.5708,44337
1093,Jefferson,Jefferson,Jefferson County,42065,PA,Pennsylvania,41.1282,-78.9994,44326
1094,Holmes,Holmes,Holmes County,39075,OH,Ohio,40.5612,-81.9293,44273
1095,Huntingdon,Huntingdon,Huntingdon County,42061,PA,Pennsylvania,40.4169,-77.9812,44123
1096,Douglas,Douglas,Douglas County,55031,WI,Wisconsin,46.4329,-91.9162,44092
1097,Siskiyou,Siskiyou,Siskiyou County,6093,CA,California,41.5927,-122.5404,44049
1098,St. Bernard,St. Bernard,St. Bernard Parish,22087,LA,Louisiana,29.8691,-89.5549,44038
1099,Madison,Madison,Madison County,39097,OH,Ohio,39.8942,-83.4005,43961
1100,Suwannee,Suwannee,Suwannee County,12121,FL,Florida,30.1956,-82.9915,43881
1101,Kay,Kay,Kay County,40071,OK,Oklahoma,36.818,-97.1439,43859
1102,Baldwin,Baldwin,Baldwin County,13009,GA,Georgia,33.0693,-83.2495,43778
1103,Pittsburg,Pittsburg,Pittsburg County,40121,OK,Oklahoma,34.9239,-95.7484,43758
1104,Gadsden,Gadsden,Gadsden County,12039,FL,Florida,30.5795,-84.6136,43746
1105,Brown,Brown,Brown County,39015,OH,Ohio,38.9338,-83.8673,43715
1106,Kandiyohi,Kandiyohi,Kandiyohi County,27067,MN,Minnesota,45.1524,-95.0047,43686
1107,Dubois,Dubois,Dubois County,18037,IN,Indiana,38.3643,-86.8798,43584
1108,Chesterfield,Chesterfield,Chesterfield County,45025,SC,South Carolina,34.6398,-80.1587,43536
1109,Sullivan,Sullivan,Sullivan County,33019,NH,New Hampshire,43.3613,-72.2221,43356
1110,DeKalb,DeKalb,DeKalb County,18033,IN,Indiana,41.3976,-84.9991,43312
1111,Highland,Highland,Highland County,39071,OH,Ohio,39.1847,-83.601,43285
1112,Levy,Levy,Levy County,12075,FL,Florida,29.3184,-82.7434,43268
1113,Camden,Camden,Camden County,29029,MO,Missouri,38.027,-92.766,43227
1114,Douglas,Douglas,Douglas County,53017,WA,Washington,47.7361,-119.6918,43189
1115,Richmond,Richmond,Richmond County,37153,NC,North Carolina,35.0059,-79.7479,43149
1116,Stephens,Stephens,Stephens County,40137,OK,Oklahoma,34.4856,-97.8515,43140
1117,Pettis,Pettis,Pettis County,29159,MO,Missouri,38.7283,-93.2851,43059
1118,Coffee,Coffee,Coffee County,13069,GA,Georgia,31.5493,-82.8492,43056
1119,Davie,Davie,Davie County,37059,NC,North Carolina,35.9291,-80.5445,43030
1120,Polk,Polk,Polk County,13233,GA,Georgia,34.0018,-85.1881,43019
1121,Franklin,Franklin,Franklin County,47051,TN,Tennessee,35.1551,-86.0922,42980
1122,Cerro Gordo,Cerro Gordo,Cerro Gordo County,19033,IA,Iowa,43.0816,-93.2608,42979
1123,Muscatine,Muscatine,Muscatine County,19139,IA,Iowa,41.4839,-91.1127,42968
1124,Union,Union,Union County,42119,PA,Pennsylvania,40.963,-77.0622,42908
1125,Montrose,Montrose,Montrose County,8085,CO,Colorado,38.4022,-108.2692,42823
1126,Erath,Erath,Erath County,48143,TX,Texas,32.2363,-98.2179,42788
1127,Miller,Miller,Miller County,5091,AR,Arkansas,33.3124,-93.8921,42682
1128,Prince George,Prince George,Prince George County,51149,VA,Virginia,37.1865,-77.2242,42634
1129,Manassas,Manassas,Manassas City,51683,VA,Virginia,38.7479,-77.4838,42620
1130,Fulton,Fulton,Fulton County,39051,OH,Ohio,41.6018,-84.1301,42602
1131,Summit,Summit,Summit County,49043,UT,Utah,40.8683,-110.9557,42524
1132,Danville,Danville,Danville City,51590,VA,Virginia,36.5831,-79.4088,42507
1133,Vance,Vance,Vance County,37181,NC,North Carolina,36.3649,-78.4079,42492
1134,McClain,McClain,McClain County,40087,OK,Oklahoma,35.0093,-97.4443,42393
1135,Jackson,Jackson,Jackson County,37099,NC,North Carolina,35.2876,-83.1408,42388
1136,Okanogan,Okanogan,Okanogan County,53047,WA,Washington,48.5488,-119.7408,42336
1137,Mercer,Mercer,Mercer County,39107,OH,Ohio,40.54,-84.6294,42321
1138,Butler,Butler,Butler County,29023,MO,Missouri,36.7164,-90.4066,42280
1139,Fayette,Fayette,Fayette County,47047,TN,Tennessee,35.197,-89.4141,42228
1140,Ohio,Ohio,Ohio County,54069,WV,West Virginia,40.0969,-80.6189,42224
1141,Nez Perce,Nez Perce,Nez Perce County,16069,ID,Idaho,46.3268,-116.7502,42200
1142,Pierce,Pierce,Pierce County,55093,WI,Wisconsin,44.7194,-92.4224,42187
1143,Sweetwater,Sweetwater,Sweetwater County,56037,WY,Wyoming,41.6595,-108.8796,42079
1144,Clinton,Clinton,Clinton County,39027,OH,Ohio,39.4149,-83.8084,42077
1145,St. John the Baptist,St. John the Baptist,St. John the Baptist Parish,22095,LA,Louisiana,30.1264,-90.4709,41986
1146,Oconee,Oconee,Oconee County,13219,GA,Georgia,33.835,-83.4371,41978
1147,Crawford,Crawford,Crawford County,39033,OH,Ohio,40.8508,-82.9198,41861
1148,Cooke,Cooke,Cooke County,48097,TX,Texas,33.6393,-97.2126,41860
1149,Marinette,Marinette,Marinette County,55075,WI,Wisconsin,45.3834,-88.0337,41827
1150,Baxter,Baxter,Baxter County,5005,AR,Arkansas,36.2872,-92.3369,41801
1151,Wharton,Wharton,Wharton County,48481,TX,Texas,29.2779,-96.2221,41614
1152,Gratiot,Gratiot,Gratiot County,26057,MI,Michigan,43.2927,-84.6049,41534
1153,Benton,Benton,Benton County,27009,MN,Minnesota,45.6991,-93.9988,41300
1154,Upshur,Upshur,Upshur County,48459,TX,Texas,32.7363,-94.9415,41261
1155,Isanti,Isanti,Isanti County,27059,MN,Minnesota,45.5615,-93.2951,41257
1156,Tallapoosa,Tallapoosa,Tallapoosa County,1123,AL,Alabama,32.8624,-85.7975,41251
1157,Tift,Tift,Tift County,13277,GA,Georgia,31.4574,-83.5266,41247
1158,Clatsop,Clatsop,Clatsop County,41007,OR,Oregon,45.995,-123.6557,41190
1159,Tioga,Tioga,Tioga County,42117,PA,Pennsylvania,41.7722,-77.2543,41186
1160,Cheatham,Cheatham,Cheatham County,47021,TN,Tennessee,36.2611,-87.0868,41184
1161,Warren,Warren,Warren County,47177,TN,Tennessee,35.6787,-85.7785,41163
1162,Preble,Preble,Preble County,39135,OH,Ohio,39.7415,-84.648,40929
1163,Shawano,Shawano,Shawano County,55115,WI,Wisconsin,44.7892,-88.7654,40848
1164,Warren,Warren,Warren County,51187,VA,Virginia,38.9087,-78.2085,40800
1165,Delaware,Delaware,Delaware County,40041,OK,Oklahoma,36.4082,-94.8026,40791
1166,Sanilac,Sanilac,Sanilac County,26151,MI,Michigan,43.4236,-82.8203,40759
1167,Knox,Knox,Knox County,23013,ME,Maine,44.141,-69.1686,40729
1168,Amador,Amador,Amador County,6005,CA,California,38.4464,-120.6511,40577
1169,Fayette,Fayette,Fayette County,54019,WV,West Virginia,38.0288,-81.0811,40545
1170,McKean,McKean,McKean County,42083,PA,Pennsylvania,41.8076,-78.569,40459
1171,Pasquotank,Pasquotank,Pasquotank County,37139,NC,North Carolina,36.2955,-76.2843,40454
1172,Tazewell,Tazewell,Tazewell County,51185,VA,Virginia,37.125,-81.5606,40392
1173,Ottawa,Ottawa,Ottawa County,39123,OH,Ohio,41.5379,-83.1435,40367
1174,LaGrange,LaGrange,LaGrange County,18087,IN,Indiana,41.6426,-85.4265,40364
1175,Mississippi,Mississippi,Mississippi County,5093,AR,Arkansas,35.7624,-90.0522,40361
1176,Wyoming,Wyoming,Wyoming County,36121,NY,New York,42.7024,-78.2244,40338
1177,Rio Arriba,Rio Arriba,Rio Arriba County,35039,NM,New Mexico,36.5096,-106.6931,40285
1178,Orleans,Orleans,Orleans County,36073,NY,New York,43.2521,-78.2312,40148
1179,Mecosta,Mecosta,Mecosta County,26107,MI,Michigan,43.6408,-85.3246,40128
1180,Pike,Pike,Pike County,28113,MS,Mississippi,31.1748,-90.4042,40098
1181,Mower,Mower,Mower County,27099,MN,Minnesota,43.6715,-92.7525,40082
1182,Murray,Murray,Murray County,13213,GA,Georgia,34.7884,-84.7481,40063
1183,Marshall,Marshall,Marshall County,19127,IA,Iowa,42.0358,-92.9988,40049
1184,Howell,Howell,Howell County,29091,MO,Missouri,36.774,-91.8865,39960
1185,Hendry,Hendry,Hendry County,12051,FL,Florida,26.5535,-81.1659,39902
1186,Latah,Latah,Latah County,16057,ID,Idaho,46.8162,-116.7117,39872
1187,Okeechobee,Okeechobee,Okeechobee County,12093,FL,Florida,27.3864,-80.8886,39870
1188,Snyder,Snyder,Snyder County,42109,PA,Pennsylvania,40.7698,-77.0702,39797
1189,Waldo,Waldo,Waldo County,23027,ME,Maine,44.5028,-69.1454,39772
1190,Harrison,Harrison,Harrison County,18061,IN,Indiana,38.1951,-86.1115,39684
1191,Sequoyah,Sequoyah,Sequoyah County,40135,OK,Oklahoma,35.4953,-94.7552,39538
1192,Avoyelles,Avoyelles,Avoyelles Parish,22009,LA,Louisiana,31.0763,-92.0014,39529
1193,Fremont,Fremont,Fremont County,56013,WY,Wyoming,43.0405,-108.6304,39402
1194,Campbell,Campbell,Campbell County,47013,TN,Tennessee,36.4035,-84.1494,39397
1195,Mayes,Mayes,Mayes County,40097,OK,Oklahoma,36.3019,-95.2307,39324
1196,Webster,Webster,Webster County,29225,MO,Missouri,37.2809,-92.8759,39265
1197,Person,Person,Person County,37145,NC,North Carolina,36.39,-78.9718,39131
1198,Douglas,Douglas,Douglas County,27041,MN,Minnesota,45.9338,-95.4535,39081
1199,Williams,Williams,Williams County,38105,ND,North Dakota,48.3437,-103.4802,39076
1200,Jim Wells,Jim Wells,Jim Wells County,48249,TX,Texas,27.7314,-98.0899,39060
1201,Oconto,Oconto,Oconto County,55083,WI,Wisconsin,45.0264,-88.2697,39048
